Date,MKT,SMB,HML
2014-05-30,-6.118663378570022e-4,0.010113880243199888,-0.017009171102840517
2014-06-02,0.009473707767694316,-8.334412851367379e-4,0.0030037214108108784
2014-06-03,0.002584296133666272,-0.0015259561904006488,0.01088657172233129
2014-06-04,-0.004189706484905572,-0.0037330887276323214,0.0012639435542227606
2014-06-05,0.0137375907856614,-0.006965682019639921,-0.001731646231596726
2014-06-06,0.006526723171671068,-0.005986181030210758,-0.004884051940436894
2014-06-10,0.0012744226255445624,-0.0025350171303117263,0.005304517418562014
2014-06-11,-0.0032577992766311013,0.004000806292712619,0.0044796852954669935
2014-06-12,0.004873930291291698,0.0025156275327672117,0.004670320805047046
2014-06-13,4.3229863305182696e-4,-0.0057497329808740266,-0.00536194156361144
2014-06-16,-0.003863038743615993,-0.004110380987548082,0.0014780366470026523
2014-06-17,-0.010658289312537154,0.0027578549830016225,-0.0036378215593827366
2014-06-18,0.015212005317370797,-0.005878788291658361,0.00861735585261692
2014-06-19,0.010225589606216534,-0.014974732066867925,0.004620702046867983
2014-06-20,-0.003698963019063298,0.001379209170682722,-1.6052525980543228e-4
2014-06-23,0.002879834515436018,-0.005537918682142023,-0.00806025837684973
2014-06-24,-0.005294593343018524,0.0018123684242952257,0.007329803003420123
2014-06-25,-0.012560654850503578,-0.005805350432906457,-0.0039976294194271
2014-06-26,-0.00364532671802051,0.00415201272215832,-0.010269181611703745
2014-06-27,0.0030155514128692015,-0.0015556818845690519,0.011735938327947639
2014-06-30,5.980393813463302e-4,-6.655607977580202e-4,-0.004799002292583953
2014-07-01,0.007472633117521431,-0.010415355253191597,0.007510929128387123
2014-07-02,6.702709255270117e-5,0.002469446156359514,0.011795162350085195
2014-07-03,0.010250884001625485,5.855935582127283e-4,-0.011117267126025485
2014-07-04,-0.0016339317077592175,0.0025323442433474092,-0.009579280111469671
2014-07-07,0.0013817008322061603,-0.008654089696563888,0.009580056255403252
2014-07-08,-0.010677538712236073,0.015286115129571728,0.014036955982728543
2014-07-09,-2.61908074989146e-4,-0.0020995056081998895,-0.0012727170227989698
2014-07-10,-0.022472208379128295,0.014898300062518688,8.839044497696222e-5
2014-07-11,0.003715771655286226,4.350903509741915e-4,0.011367411561662101
2014-07-14,0.01260502463322239,-0.014479074068668722,-0.003142739122897402
2014-07-15,0.002287281505172397,-0.01430965775166913,0.002854644331271571
2014-07-16,0.00916982145587976,0.0030615187327063774,-0.00576828365490639
2014-07-17,-0.004718810455033941,0.004347029883293944,0.004333155622710136
2014-07-18,-0.008977725912055793,0.005359099975441811,-0.002314724309219739
2014-07-21,0.0038375697608830635,-0.009019182436394317,0.005087845021765738
2014-07-22,0.010419722990228076,-0.008014775028564729,-0.01148483449199717
2014-07-23,0.004851338188827383,-0.0050980763596055415,-6.08925402347119e-4
2014-07-24,-0.0018800005098832172,-0.0027818056982028064,0.006870843163371458
2014-07-25,-0.006298073005756526,0.008313076758402085,0.010931886230860168
2014-07-28,-0.008006919311112694,0.006490324355017226,-0.0014456991716511193
2014-07-29,0.003429762615344417,3.6834163474642155e-5,-0.0016689625060479418
2014-07-30,-0.004756742657738297,0.0037161560783415645,-0.0035713511074989034
2014-07-31,-0.007281979868592752,0.004439260756976636,0.005594870287577757
2014-08-01,-0.010152365792465982,3.648844839654452e-4,8.607829865256e-4
2014-08-04,0.0033339942413677047,0.003409706838471828,0.006693482451725826
2014-08-05,0.001557333901175462,-0.005409677541291972,-0.008966383900076022
2014-08-06,-0.01055459405804335,0.005285640861707828,0.0040893291244559
2014-08-07,-0.015244471924551237,0.004242131625307956,-6.476937661472598e-4
2014-08-08,-0.012099430428064368,-0.005299975243933606,0.006833593698173282
2014-08-11,0.0219280689505466,-0.0037284553233265863,-0.006268737456351214
2014-08-12,-0.014120106113844153,0.007377718767501348,9.428671746008668e-4
2014-08-13,0.002073303627595592,-0.006212450898512701,0.01228476342515641
2014-08-14,0.00490205495430609,-0.010932169810871105,0.001815818784082929
2014-08-15,0.008829069747899775,-0.007903084006944876,-0.01808638382203779
2014-08-18,0.0016680186969667405,-0.007135601315488347,-0.001580955142975786
2014-08-19,0.0013724437627830929,-0.008128086834025314,-0.006117004441681366
2014-08-20,0.005780461134806632,0.009998510135743367,0.0029113544738346413
2014-08-21,0.004767063575758783,-0.016073001824369992,-0.011225020290436876
2014-08-22,-0.0027333851730444096,-0.004970888092019562,-1.1817620921578814e-4
2014-08-25,0.0062499899671300775,0.004258382188269726,-0.009068386892509092
2014-08-26,0.007805580193549378,-0.010656323414886794,0.016158809722752965
2014-08-27,0.0030684471653342374,0.014388889039417426,0.02404524002304573
2014-08-28,-0.0048306882589695755,0.003080406292028978,-0.0011897701083083707
2014-08-29,-0.005616933707768776,0.03870113897837363,0.046256601010412846
2014-09-01,0.005990548907816659,-0.004631257161895254,0.003402138464413097
2014-09-02,0.0020410732056461156,-0.012230768982591522,-0.0166819716760706
2014-09-03,0.002498368650207837,-0.010913112882584699,-1.044906715459129e-4
2014-09-04,0.005877674563403731,-0.006743920230116898,0.0026477799247122194
2014-09-05,-0.007593315695139299,0.00913328535033143,-4.8596745316433366e-4
2014-09-08,-0.0018898698406615943,0.00990730550168707,-0.0057132064927924876
2014-09-09,-0.0028550477977987436,-0.0066502302095013555,-0.004065307449335679
2014-09-10,1.2143727380644048e-4,0.005081582347392901,-0.0023723289247219556
2014-09-11,-0.0028868326602505927,-0.007836926596959207,0.007404240038222969
2014-09-12,0.004786198040312865,-0.006049521145004707,0.0091300863149371
2014-09-15,-0.0016090405444260962,-0.007977230260127467,-0.006157515369820758
2014-09-16,0.0016565245374823632,-0.0011615549656880547,0.010648392749437553
2014-09-17,0.005888592111269523,-0.027986908156306205,-0.00231837535274404
2014-09-18,0.003504217119372425,1.638409733557228e-4,-0.004481798350349582
2014-09-19,-2.6224411742513024e-4,0.004855374492705785,0.0016443681176730386
2014-09-22,-0.0024523528279220145,-7.479233746276659e-4,-0.002822108862831632
2014-09-23,-0.014177124949152322,0.009402547699126386,-0.008896220296394109
2014-09-24,0.002019201549578362,-0.0016066535619897286,0.015538994511334812
2014-09-25,-0.006339949136589373,0.010838045731743757,-0.008724831057704973
2014-09-26,0.003476059597699848,-0.0010030747240120969,0.004044323236338784
2014-09-29,5.967817481931967e-4,-0.009566143790459988,-0.008651217169284894
2014-09-30,0.005644487288116131,7.608162467658596e-4,0.005950183068924024
2014-10-01,-0.011533410372699324,0.007643259133598155,-0.012146627722422379
2014-10-02,-0.02527652682207486,0.010304806974378012,0.007968139297966605
2014-10-03,-0.0031172605644173177,-0.01492813405290385,0.010833996246327072
2014-10-06,-5.899865780697611e-4,-0.008270810198985852,0.002756012692099097
2014-10-07,-0.017860244038858455,-0.01677031716740931,-0.002476591421925547
2014-10-08,-0.004346761588269772,-0.0020788635032429753,0.0019150429100576213
2014-10-09,-0.012127241138458922,0.012660881210353199,0.004829421783857281
2014-10-10,-0.01722481311194637,-0.0046881950198509915,-1.7687358672023243e-4
2014-10-13,0.0064363745771989726,-0.0032327439031458478,-0.02172301116264248
2014-10-14,0.006315050072642593,-0.02698471685657431,-0.015360969044264955
2014-10-15,-0.02037069623048305,-0.01595301897049407,-0.0037742965500278565
2014-10-16,-0.029412077423559897,0.0036463350058148353,-0.002950136928391661
2014-10-17,0.039253487732740754,0.002772668463371007,0.001050968340143274
2014-10-20,-0.009876928674092608,0.0251116542696127,6.71669508522447e-4
2014-10-21,0.03289485060078228,-0.009093326914077132,0.01198675878738853
2014-10-22,0.013160282729816083,0.014573268328164664,-0.021043348820483955
2014-10-23,-0.0022136677451685964,-0.010660942139686054,0.016013071764387397
2014-10-24,0.0014096990839156025,0.0022049004479635856,-8.846897626601088e-4
2014-10-27,-0.002673246444721719,4.064507872719519e-4,-0.003529507988862493
2014-10-28,0.01386200495573836,0.004461785705233085,0.011021330767055379
2014-10-29,0.010983982152182365,-0.008960098691453226,0.0011405736293014007
2014-10-30,-0.011709705595330525,0.011773168949258995,-0.006418596365131289
2014-10-31,0.004841755978809683,0.020379694043728733,0.016826800327139253
2014-11-03,-0.0010290470637351894,-8.817770256592801e-4,0.0018250032950514112
2014-11-04,-0.011270080719665468,-0.002921576945105777,-0.001408334704633531
2014-11-05,0.014625585751931378,-0.012955363845689632,-0.011084896525779969
2014-11-06,-2.601959246552345e-4,0.005831741014438931,-0.02937918611575683
2014-11-07,0.007413793188138899,-0.0038086876778260477,0.008832065101706244
2014-11-10,0.009880152160357092,0.014757554364049307,-0.011936643940995056
2014-11-11,0.0022870029512246457,0.0055519699358207875,-0.017055944287688425
2014-11-12,-0.004181575144066089,-0.013965396116616402,-0.014391969370686014
2014-11-13,-0.008596249219083732,0.0027828191413691653,0.003636029651757588
2014-11-14,0.010542660763019004,-0.009529394609128918,-0.004910330389435338
2014-11-17,8.840533546941082e-4,-0.005023218006319429,0.006262847635015453
2014-11-18,0.0036650035490990414,-0.015087270866259361,-0.009147591485250073
2014-11-19,0.003501371315406107,-0.007994342476540134,0.02477604358052323
2014-11-20,-0.002206928378576523,0.0035499428632494896,0.004228162298196701
2014-11-21,0.010523305095729813,-0.00682804177788497,-0.009807320706790346
2014-11-24,1.936062774965994e-4,0.012527529131159924,0.007253785073463676
2014-11-25,-0.0029222013878464448,-0.006365477183735986,-0.007596967074293425
2014-11-26,-0.011189380223274845,0.01265875942791512,-8.653950044784087e-4
2014-11-27,-0.026079590284746917,-0.0035087376171736746,-0.01118763392168164
2014-11-28,-0.03302442472141052,0.007162061646872279,0.0023365478071588194
2014-12-01,-3.1538029432660555e-4,-0.02078549806539664,-0.007557216477714127
2014-12-02,0.011206304982004422,0.0032819739818461813,-0.013900002054814663
2014-12-03,0.00818494190367803,-0.019880094488688133,-0.01823438750163535
2014-12-04,-0.012196759589612095,0.009721226801816071,-0.010096000472711588
2014-12-05,-0.0024211287722051876,0.0037915427558890035,-0.018392714066827257
2014-12-08,-0.014531281905619175,-0.007119995402551461,-0.01052896359156226
2014-12-09,-0.013092506418521138,-0.014831958877268512,0.03300385075715749
2014-12-10,0.0016840630224994064,0.003498048678971303,-0.00333227405444614
2014-12-11,-0.001485403172992299,-0.013647610161806987,-0.015197419126965626
2014-12-12,-0.01604304703297301,-0.006366094327496295,-1.7263126706080524e-4
2014-12-15,-0.007196568498780873,0.0218366307813387,-0.006597994500146479
2014-12-16,-0.009680059181147614,-0.005493688389263963,8.438044492275042e-4
2014-12-17,0.033340881874334524,-0.03933922898223039,-0.009182928488491008
2014-12-18,0.04113634531633112,2.834347648280472e-5,-0.0030072010997425347
2014-12-19,0.005640926367849647,0.009756146287519328,-0.006312190939919655
2014-12-22,0.005617905081267958,0.014130307815560347,-0.00563218528208698
2014-12-23,0.004694291935975982,0.0041160058600724,-0.0026714401241583964
2014-12-29,-0.004024070313030109,0.01100692709851328,-0.002603046122133291
2014-12-30,-0.00920344187674389,0.002571449942996501,0.020510846221789045
2015-01-02,0.005930094120010531,0.02511295626266865,0.001956722594656995
2015-01-05,-0.022579832567717888,0.0034667919342575362,-0.0027316675910628585
2015-01-06,0.008636245328892166,-0.008588745059257094,-0.02250449812256827
2015-01-07,0.005369474043279931,0.016649661856671757,-0.010792249105666354
2015-01-08,0.012289838244752034,-0.015427948516819358,-0.010089991070278017
2015-01-09,0.0023035416056800227,0.019665979092615405,0.006889097440989164
2015-01-12,-0.01167557612998033,-0.0012162140449371653,0.004378287735611365
2015-01-13,0.016671398979064566,-0.013566738230731604,-3.2483370530967705e-4
2015-01-14,-0.011332335640507589,0.004893212828152242,-0.0035332670614854943
2015-01-15,0.008134210401997863,-0.0050874285250271135,-0.004847898478104761
2015-01-16,-0.001804596293310427,-0.0050203765138224984,-0.0015748992483898623
2015-01-19,0.024718756972445476,-0.019151810015905043,-0.014271323334084242
2015-01-20,-0.007516079833170128,0.01267175087009498,-0.003528842188817486
2015-01-21,0.009035587923660812,-8.137633485635204e-4,-0.012007377853434895
2015-01-22,0.00722398308410829,-0.011381076422048515,0.008913897378586704
2015-01-23,0.004698483964295288,-0.005753851357091855,-0.004293293590671731
2015-01-26,2.4409854996852438e-4,-0.017682639331309653,0.0030311639871144335
2015-01-27,-0.011248922879073158,-0.005184907300299675,0.014703004946156312
2015-01-28,0.0032185002350007454,-0.007859563878766178,-0.006202082413021765
2015-01-29,-0.0016379262172184562,-0.005803335657561214,-0.00793872120981828
2015-01-30,-0.001049078837698,-0.0017782023749685141,-0.010701059545991064
2015-02-02,0.010331364972517987,-0.007085566158104991,0.011798836000104548
2015-02-03,0.019585358945284622,-0.007375041801564786,0.011570343088007804
2015-02-04,-0.017374275133503484,0.003305176674453573,-0.001101207914206953
2015-02-05,0.012619569249136745,-0.008423172247117767,-0.005402829847046429
2015-02-06,0.004897842134493144,0.021094686611112672,-0.0054044393462036565
2015-02-09,0.0020435746025188307,0.01701852150507878,-0.011311376426985556
2015-02-10,-0.0034342052481179776,0.006078267362062905,0.0019569118504236026
2015-02-11,-0.017974299121075607,0.009844417390223046,0.041799052338855044
2015-02-12,0.013951862598226606,-0.0026556141144073123,0.004288863881814532
2015-02-13,0.01515827305867389,0.011130018184766428,0.015846867515346082
2015-02-16,0.0073040047149074356,-0.0013742216122966562,0.008716134525161628
2015-02-17,-0.007891024868317982,0.01148450886070871,-0.018779016566103153
2015-02-18,0.004988286523052339,-0.013473678754434483,0.0030576306453112293
2015-02-19,-0.011056917751012122,0.0027563493845284247,0.0059001759164873805
2015-02-20,-0.0010896290231297962,0.01347170901615587,-0.002855371268478269
2015-02-23,6.639352981570818e-4,-0.005265337422649026,-0.004233034575242552
2015-02-24,0.003588890532210623,-0.012784442852750336,0.003176985196139453
2015-02-25,0.005647181220675704,0.0036812167799000293,-0.021333871968851652
2015-02-26,0.0035489605856824273,-0.01216586779218667,-0.0035053972162186206
2015-02-27,-0.006990249960672407,0.005371149947527001,-0.006969632070674971
2015-03-02,-0.0019587717455739713,0.008497383239565904,0.013992568202153725
2015-03-03,0.003939647563306093,-0.00452932444470149,0.009837701857975207
2015-03-04,-0.012800008506321963,-9.575427829311475e-4,-0.01190213674429047
2015-03-05,0.01223889995358411,-0.024047611412429344,-0.017485343314451018
2015-03-06,0.003745926435570515,-0.004813454851237566,-0.009745050071012569
2015-03-09,-0.005757209554395245,-0.008467423347918692,0.007524480342668969
2015-03-10,-0.018593126892981607,0.01451973682423732,0.013064240085785049
2015-03-11,0.009751677654379018,-0.012360440378842956,-0.010340194083330192
2015-03-12,0.006709864022443483,-0.008553800481712477,2.48669495038145e-4
2015-03-13,-0.0011195353254652208,0.010421475438740535,-0.009049139020294208
2015-03-16,-0.0034375105006185782,-0.02312102262749189,-0.008236061848767523
2015-03-17,0.0019493272486834712,-0.004846556208101911,-0.007626877855701114
2015-03-18,0.009682207479763357,-0.021265507968952095,-0.0032741238511770736
2015-03-19,-0.0061912540471273265,-0.015593523035107235,-0.015732260406458403
2015-03-20,0.014836692517829807,0.001072393180622468,0.011044294686890542
2015-03-23,-0.0013422386752789753,-3.5966537839753174e-4,-8.452124217426336e-4
2015-03-24,-0.002427713579304027,0.0013767986214069244,-0.0010034011816361594
2015-03-25,-0.006679441147138073,0.03149472603730635,0.014004577318414022
2015-03-26,-0.008445922369950854,0.008819966801494904,0.0038504601890760786
2015-03-27,0.006872689076074449,-0.007085132565562936,-0.0010055885518395723
2015-03-30,0.005205005990110449,-0.004010453182204377,-0.0025332702178637668
2015-03-31,-8.365748143274993e-4,-0.004904086767936185,-0.002682980574694386
2015-04-01,0.004620210266791439,0.00718003011776143,0.005093968617241316
2015-04-07,0.038882034365570695,-0.035333546217564564,-0.003599960223789802
2015-04-08,-0.0031572531167661927,0.009552455872969767,3.099478579456031e-4
2015-04-09,0.0012031978959164485,0.01703370554786234,0.011598587107856214
2015-04-10,0.01697195673728409,-0.02439621868246076,-0.008106777920944748
2015-04-13,0.0015570181022310065,-0.006807179724319566,0.0010058401489056925
2015-04-14,-0.0011994424050744375,0.015345441993419561,-0.005596418290170514
2015-04-15,0.006370790143380948,-0.018480393468335514,0.01631799709926046
2015-04-16,-0.00172893529130499,7.63897820213955e-4,-0.0050397118882911755
2015-04-17,-0.012403062069788256,0.026671287940223016,0.0047377306233496955
2015-04-20,0.0017275615410884384,-0.004607168599345714,-0.009487267438539185
2015-04-21,0.006846875475462927,6.589369120260646e-5,1.3195027934938784e-5
2015-04-22,-0.013441128378161192,0.012308476737828426,0.002742203631044302
2015-04-23,0.006929152297646619,-0.007793924293802171,0.005495879348787134
2015-04-24,0.0024076225567432968,-7.224392176007578e-4,-0.011105249916086394
2015-04-27,0.002971092839824263,-0.007454260820462319,-0.013517262910108007
2015-04-28,-0.011069838854616003,0.022714063050685657,0.011289179884225863
2015-04-29,-0.0212533863037358,0.012222965725012658,-0.0024676971158475447
2015-04-30,0.00914324516940136,-0.006786809840185747,-0.014461543262297316
2015-05-04,0.013001583358712413,-0.002220980119152175,-0.013857073878463345
2015-05-05,4.3769679348704544e-4,-0.008624563340553042,-0.0022040174993352805
2015-05-06,-0.003624278245734858,0.008443648553149276,-0.002819053651394746
2015-05-07,-0.005759673079909837,-0.012422498815092484,0.013792631909283905
2015-05-08,0.009188889246231425,0.0034441232853764728,0.008523767825257406
2015-05-11,0.008480363026044194,-0.005433576884377693,0.019857640334970904
2015-05-12,-0.0055121621933475915,0.0035705674206544798,-0.006251207576003313
2015-05-13,0.010522335194083432,-0.010876427167193592,-0.0045712680712448215
2015-05-15,-0.0054951805579832045,0.014294540927064149,0.002893301302666836
2015-05-18,-1.8558049103608416e-4,-0.00704486115602293,-0.005280271137730887
2015-05-19,-0.004085243851909375,-0.004720288241536647,-9.449213907307373e-4
2015-05-20,9.707480779080035e-4,0.006457437361335571,0.006555328557604085
2015-05-21,0.001611507011886623,-0.008449717662891333,0.0024151703367268225
2015-05-22,-0.002412852725575908,0.005654410044651599,-0.0031414563030903726
2015-05-26,-0.01524676116520558,0.012251309144323201,0.00482731965073413
2015-05-27,0.004924158780365138,-0.004084245469910489,0.008707804824958483
2015-05-28,-3.6892406370075547e-4,0.002758438833678807,-0.01243867721094229
2015-05-29,0.0010303933594324104,-0.0043544749205830634,-0.007733136020550596
2015-06-01,-0.0012127152026900298,0.016030627266062126,-0.016453040812852125
2015-06-02,0.008952672187839622,-0.004682752745591407,-8.817436235104346e-4
2015-06-03,0.007412834427226144,-0.01181279004680289,0.004267717293737905
2015-06-04,-0.00880377566906992,-0.01585868635267978,0.0237102573974607
2015-06-05,8.84194810674649e-4,-0.001398332646650572,0.009133932001602608
2015-06-08,0.0015634937706473539,-0.005909208758001203,-0.011846154555503568
2015-06-09,-0.010918350170797135,0.008999976038593881,0.009214792343185665
2015-06-10,-1.5560940349368187e-4,-0.005906825073191558,-0.002328430287586225
2015-06-11,0.0038175071616037004,-0.009858926544588968,-0.0035831512119155694
2015-06-12,-0.01386353400377925,0.014674043155017781,0.001624844167933506
2015-06-15,-0.013972389245101666,0.013702839599206342,-0.00474861228275081
2015-06-16,0.002583594698936227,-0.01891400429831045,0.0017857741185960427
2015-06-17,0.0036500387589034717,-0.0122188293968152,0.0014104206966387652
2015-06-18,-0.0036692711740513775,0.003178624262727201,-0.0019377620336848197
2015-06-19,0.0032131636103668575,0.02373147396072184,-0.018597722823025055
2015-06-22,0.013886687549555604,-0.008993322709888858,-0.007092459907784015
2015-06-23,0.0068521647631818346,-0.012627536375203492,-0.013549249059214646
2015-06-24,0.005065750492481169,-0.0014359776144853961,-0.012032650626781483
2015-06-25,-0.003360365470214443,0.003848404782608811,0.010604374301490048
2015-06-26,-0.0013320364434138263,-9.061280073917703e-4,-0.0049860307685285635
2015-06-29,-0.018277201139071015,0.0025052339469093764,-0.004433223769841798
2015-06-30,-0.005102891621816767,0.008442437634496331,3.582386234600044e-4
2015-07-01,-4.631197275026914e-4,-0.0018853968843558883,0.008866790549904628
2015-07-02,0.004926288537321829,-0.0028455746385705706,0.002312710008706642
2015-07-03,-0.006856114850434865,0.016569749107818926,0.0033855956174741724
2015-07-06,-0.012961889715204728,0.011892574613430039,0.008482424533725266
2015-07-07,-0.008202794343870784,-0.02297220379493386,0.023496786457500488
2015-07-08,0.0036087840701124127,-0.021927396512462834,-0.0018479833295872421
2015-07-09,0.015537050515530667,0.005517971111335545,-0.01450335304081447
2015-07-10,0.013705579993515868,-0.002916347132167518,-0.0057114179845790345
