Date,firm,ISIN,ticker_region,l2_name,l1_name,Return,RF,MKT,SMB,HML,mcap,size,bm,exret,exmkt
2021-02-01,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.010833700186571,0,0.00363249676373188,0.00650211668421339,-0.01015657915416759,424.586154258835,6.0511149398322335,1.8179967130619428,0.010833700186571,0.00363249676373188
2021-02-02,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.0189963458994025,0,0.01352122814152554,0.01263958921699945,0.01141972686731294,424.586154258835,6.0511149398322335,1.8179967130619428,0.0189963458994025,0.01352122814152554
2021-02-03,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.00669165862772148,0,0.00761850945725851,-0.00282944450470508,-0.00563814242243684,424.586154258835,6.0511149398322335,1.8179967130619428,0.00669165862772148,0.00761850945725851
2021-02-04,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.0280159952774308,0,0.00500088712423479,0.01160375989958502,0.00413620160911429,424.586154258835,6.0511149398322335,1.8179967130619428,0.0280159952774308,0.00500088712423479
2021-02-05,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.00507763950726048,0,-3.956062537618337e-4,0.01155848272233991,0.00140364436319803,424.586154258835,6.0511149398322335,1.8179967130619428,0.00507763950726048,-3.956062537618337e-4
2021-02-08,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.00138137221524359,0,0.003725096257961,0.04045769506133392,0.00723323950059839,424.586154258835,6.0511149398322335,1.8179967130619428,0.00138137221524359,0.003725096257961
2021-02-09,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.0174367711882952,0,-0.00961711201716807,0.02157190052930643,-0.00127582520022069,424.586154258835,6.0511149398322335,1.8179967130619428,0.0174367711882952,-0.00961711201716807
2021-02-10,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.0369875325513331,0,-0.00159073621531714,0.00915795594516302,0.00605534942140963,424.586154258835,6.0511149398322335,1.8179967130619428,0.0369875325513331,-0.00159073621531714
2021-02-11,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.00435204527608635,0,0.00471313310507863,-0.00813147799880625,-0.01407892525028283,424.586154258835,6.0511149398322335,1.8179967130619428,0.00435204527608635,0.00471313310507863
2021-02-12,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.0554352916880252,0,-0.00537155770366661,-0.00146386990634611,-0.00714551012071022,424.586154258835,6.0511149398322335,1.8179967130619428,0.0554352916880252,-0.00537155770366661
2021-02-15,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.0504690857632035,0,0.00409339444341099,0.02230964698065815,0.01234130821594995,424.586154258835,6.0511149398322335,1.8179967130619428,0.0504690857632035,0.00409339444341099
2021-02-16,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.089845296185791,0,0.00472252113256912,0.00669077232123965,0.01245993429582544,424.586154258835,6.0511149398322335,1.8179967130619428,0.089845296185791,0.00472252113256912
2021-02-17,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.0215046543567832,0,-0.00237072928643991,0.00816509122243327,-4.2576749599678864e-4,424.586154258835,6.0511149398322335,1.8179967130619428,0.0215046543567832,-0.00237072928643991
2021-02-18,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,-0.0964905466453139,0,-0.01530258038676632,-0.01705343739307931,-0.00750397551863537,424.586154258835,6.0511149398322335,1.8179967130619428,-0.0964905466453139,-0.01530258038676632
2021-02-19,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.0388358504105475,0,0.01249004634992496,0.00859191979393077,-0.00242507643612931,424.586154258835,6.0511149398322335,1.8179967130619428,0.0388358504105475,0.01249004634992496
2021-02-22,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,-9.3587356157187e-4,0,0.00843535036225506,0.00521910906525113,0.00605031973299471,424.586154258835,6.0511149398322335,1.8179967130619428,-9.3587356157187e-4,0.00843535036225506
2021-02-23,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,-0.0224501435394503,0,0.00384752107950948,-0.02084327029670402,0.00450699371248133,424.586154258835,6.0511149398322335,1.8179967130619428,-0.0224501435394503,0.00384752107950948
2021-02-24,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0,0,0.00792823911832848,0.00730795183116099,0.00454469498037706,424.586154258835,6.0511149398322335,1.8179967130619428,0,0.00792823911832848
2021-02-25,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.0124411271002756,0,0.01246684030676656,-0.00248793784755195,0.01359536066560032,424.586154258835,6.0511149398322335,1.8179967130619428,0.0124411271002756,0.01246684030676656
2021-02-26,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,-0.0207937621932768,0,-0.01697201404684374,0.00154738820559289,0.001747004290716,424.586154258835,6.0511149398322335,1.8179967130619428,-0.0207937621932768,-0.01697201404684374
2021-03-01,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.0366777024161387,0,0.02012449904468997,-0.00832648683077737,-0.00581408444081071,424.586154258835,6.0511149398322335,1.8179967130619428,0.0366777024161387,0.02012449904468997
2021-03-02,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.0242072314069244,0,0.00400220773901422,0.01087024664908801,0.00997947573636256,424.586154258835,6.0511149398322335,1.8179967130619428,0.0242072314069244,0.00400220773901422
2021-03-03,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.0136367014293144,0,-0.00497440008735981,0.00788717673549265,0.0043697399421365,424.586154258835,6.0511149398322335,1.8179967130619428,0.0136367014293144,-0.00497440008735981
2021-03-04,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,-0.0152463984164029,0,-0.00399695752653087,-0.0017910962188108,0.01305811166464351,424.586154258835,6.0511149398322335,1.8179967130619428,-0.0152463984164029,-0.00399695752653087
2021-03-05,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.0154824500178368,0,0.01057717920954711,-0.00894539246773284,0.0309280827363732,424.586154258835,6.0511149398322335,1.8179967130619428,0.0154824500178368,0.01057717920954711
2021-03-08,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.0170426080475081,0,0.00831214421741463,-0.03186002732644254,-6.350237384073684e-4,424.586154258835,6.0511149398322335,1.8179967130619428,0.0170426080475081,0.00831214421741463
2021-03-09,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,-0.0061753795785966,0,0.00958164009196293,0.02292039496222918,-0.02530114268652775,424.586154258835,6.0511149398322335,1.8179967130619428,-0.0061753795785966,0.00958164009196293
2021-03-10,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.00709927193928905,0,0.00530655893058407,0.03265486714111344,0.02464247749612743,424.586154258835,6.0511149398322335,1.8179967130619428,0.00709927193928905,0.00530655893058407
2021-03-11,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.0211446817194234,0,1.4195604924791713e-4,0.00635228224709883,0.00435562919763448,424.586154258835,6.0511149398322335,1.8179967130619428,0.0211446817194234,1.4195604924791713e-4
2021-03-12,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.0336522919764659,0,-0.00187017732788326,0.01407929134930141,0.02622306297454013,424.586154258835,6.0511149398322335,1.8179967130619428,0.0336522919764659,-0.00187017732788326
2021-03-15,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.0250394484327243,0,0.00185832950467126,0.01607427152769735,0.00539401327427523,424.586154258835,6.0511149398322335,1.8179967130619428,0.0250394484327243,0.00185832950467126
2021-03-16,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,-8.1268791674526e-4,0,-9.115393238824612e-4,1.7306367425810334e-4,-0.00890236392542829,424.586154258835,6.0511149398322335,1.8179967130619428,-8.1268791674526e-4,-9.115393238824612e-4
2021-03-17,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.0211887108280893,0,-0.00440957155336758,-0.0049090052164546,0.01129405006119318,424.586154258835,6.0511149398322335,1.8179967130619428,0.0211887108280893,-0.00440957155336758
2021-03-18,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.052673212421712,0,1.9360139822082869e-4,0.0043197524572869,-0.00100668584145328,424.586154258835,6.0511149398322335,1.8179967130619428,0.052673212421712,1.9360139822082869e-4
2021-03-19,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,-0.00758168516897395,0,-0.00572063593652068,0.01587788955908198,0.00233117186541633,424.586154258835,6.0511149398322335,1.8179967130619428,-0.00758168516897395,-0.00572063593652068
2021-03-22,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0,0,0.00306610386429699,-0.00282305037705648,-0.01663397051141794,424.586154258835,6.0511149398322335,1.8179967130619428,0,0.00306610386429699
2021-03-23,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,-0.0588218457351171,0,-0.01232842961852829,-0.00464874522655915,-0.01862312678590249,424.586154258835,6.0511149398322335,1.8179967130619428,-0.0588218457351171,-0.01232842961852829
2021-03-24,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,-0.0137984611854346,0,0.0018893734537578,0.01085692199426246,0.0247259135298174,424.586154258835,6.0511149398322335,1.8179967130619428,-0.0137984611854346,0.0018893734537578
2021-03-25,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,-0.0172854595812915,0,-0.00861549343030309,-0.01615378496710636,1.9293019139845005e-4,424.586154258835,6.0511149398322335,1.8179967130619428,-0.0172854595812915,-0.00861549343030309
2021-03-26,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.0293139352446157,0,0.01577143828835091,0.00200645826921385,0.00921195543118776,424.586154258835,6.0511149398322335,1.8179967130619428,0.0293139352446157,0.01577143828835091
2021-03-29,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,-0.0162737718457097,0,0.00864271857970063,-0.00100548639455128,7.787722076133784e-4,424.586154258835,6.0511149398322335,1.8179967130619428,-0.0162737718457097,0.00864271857970063
2021-03-30,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,-0.0306039655842727,0,0.00166162500083169,-0.00698746952315841,-0.00843332415494349,424.586154258835,6.0511149398322335,1.8179967130619428,-0.0306039655842727,0.00166162500083169
2021-03-31,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.0102385706106816,0,0.00448430967720878,-0.00490856546638785,-0.01093972079278391,424.586154258835,6.0511149398322335,1.8179967130619428,0.0102385706106816,0.00448430967720878
2021-04-06,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.00253442036281615,0,0.01154959061065495,-1.583391799763606e-4,-0.00664529512112247,424.586154258835,6.0511149398322335,1.8179967130619428,0.00253442036281615,0.01154959061065495
2021-04-07,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.00926842565890462,0,-0.00619392892611337,0.00799746124057804,0.00477991779264004,424.586154258835,6.0511149398322335,1.8179967130619428,0.00926842565890462,-0.00619392892611337
2021-04-08,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,-0.0150259435638639,0,-0.0013486490266574,0.00478140939875745,-0.00936573322695589,424.586154258835,6.0511149398322335,1.8179967130619428,-0.0150259435638639,-0.0013486490266574
2021-04-09,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.0313560789747143,0,5.866008285179352e-4,-0.00140155049999187,-0.00579753576695412,424.586154258835,6.0511149398322335,1.8179967130619428,0.0313560789747143,5.866008285179352e-4
2021-04-12,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,-0.02875990405902,0,-0.00670104881014229,-6.624012408553486e-4,0.02028403508659855,424.586154258835,6.0511149398322335,1.8179967130619428,-0.02875990405902,-0.00670104881014229
2021-04-13,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,-0.0109991441588119,0,0.00658298851450412,0.00115420192994717,-0.01261421278465846,424.586154258835,6.0511149398322335,1.8179967130619428,-0.0109991441588119,0.00658298851450412
2021-04-14,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.0265202062876957,0,-0.00173800982941683,0.00736444241732725,0.01735933621113316,424.586154258835,6.0511149398322335,1.8179967130619428,0.0265202062876957,-0.00173800982941683
2021-04-15,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.00833352255954933,0,0.00553944433614726,0.00767620450790528,0.00894105072148988,424.586154258835,6.0511149398322335,1.8179967130619428,0.00833352255954933,0.00553944433614726
2021-04-16,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.055369769850921,0,0.01158378619039871,-0.00536986425680522,-5.213156393032038e-4,424.586154258835,6.0511149398322335,1.8179967130619428,0.055369769850921,0.01158378619039871
2021-04-19,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.0336740300545719,0,-0.00739762328216739,0.01400760249649389,0.01022434124012179,424.586154258835,6.0511149398322335,1.8179967130619428,0.0336740300545719,-0.00739762328216739
2021-04-20,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,-0.00909060413941165,0,-0.01360228341844775,-3.0811445714532676e-4,-0.00594022508511668,424.586154258835,6.0511149398322335,1.8179967130619428,-0.00909060413941165,-0.01360228341844775
2021-04-21,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.0695718972970159,0,-0.00582255172316484,0.00180540051915827,0.00631528327941921,424.586154258835,6.0511149398322335,1.8179967130619428,0.0695718972970159,-0.00582255172316484
2021-04-22,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,-0.0307374305212339,0,0.01243890893228946,0.00167115109130384,-0.03469662516332034,424.586154258835,6.0511149398322335,1.8179967130619428,-0.0307374305212339,0.01243890893228946
2021-04-23,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.0059003496503498,0,0.00246514014433944,-0.00777837729805477,-0.00532547931845351,424.586154258835,6.0511149398322335,1.8179967130619428,0.0059003496503498,0.00246514014433944
2021-04-26,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.0117314794699108,0,0.01074572371395003,0.00650376882678663,0.0034312838586795,424.586154258835,6.0511149398322335,1.8179967130619428,0.0117314794699108,0.01074572371395003
2021-04-27,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.028983682949163,0,-0.00188359518616572,0.00930115100910856,6.034677796153058e-4,424.586154258835,6.0511149398322335,1.8179967130619428,0.028983682949163,-0.00188359518616572
2021-04-28,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,-0.00140800475891201,0,0.00803613961119577,-0.00626750050737935,-0.00664915844616102,424.586154258835,6.0511149398322335,1.8179967130619428,-0.00140800475891201,0.00803613961119577
2021-04-29,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.00140999003158648,0,-0.00251753470196949,0.00309395532204183,0.01677344219596846,424.586154258835,6.0511149398322335,1.8179967130619428,0.00140999003158648,-0.00251753470196949
2021-04-30,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.0126768401206998,0,-0.01429655695055646,0.0134045679918973,0.00368088506234984,424.586154258835,6.0511149398322335,1.8179967130619428,0.0126768401206998,-0.01429655695055646
2021-05-03,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.0472871026346144,0,0.00764734322582594,0.00332563426346053,-0.00899129853199624,424.586154258835,6.0511149398322335,1.8179967130619428,0.0472871026346144,0.00764734322582594
2021-05-04,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.0106253293558083,0,-0.00802662647815048,0.00688448391378178,0.02399407577040056,424.586154258835,6.0511149398322335,1.8179967130619428,0.0106253293558083,-0.00802662647815048
2021-05-05,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.0164261305273146,0,0.00514784934356923,0.02417345288607971,0.01266317664424006,424.586154258835,6.0511149398322335,1.8179967130619428,0.0164261305273146,0.00514784934356923
2021-05-06,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,-0.062702971670384,0,-0.01010250952598448,-0.02381689820513647,0.00994809159730291,424.586154258835,6.0511149398322335,1.8179967130619428,-0.062702971670384,-0.01010250952598448
2021-05-07,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.0420685443142046,0,0.01869970422070827,0.00174820559835269,-0.00114498354264444,424.586154258835,6.0511149398322335,1.8179967130619428,0.0420685443142046,0.01869970422070827
2021-05-10,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.0496371886686549,0,-0.00389227841393321,0.0122197495906369,0.02125345839155426,424.586154258835,6.0511149398322335,1.8179967130619428,0.0496371886686549,-0.00389227841393321
2021-05-11,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,-0.0258526455043498,0,-0.01609351764007096,-0.00766143184403349,0.01367473110917757,424.586154258835,6.0511149398322335,1.8179967130619428,-0.0258526455043498,-0.01609351764007096
2021-05-12,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,-0.0485426619429852,0,-0.00621783130999837,-0.00728901445890078,0.00546115702761468,424.586154258835,6.0511149398322335,1.8179967130619428,-0.0485426619429852,-0.00621783130999837
2021-05-14,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,-0.0115644303979313,0,0.00523255357101717,0.00497725196490062,-0.00579723724401299,424.586154258835,6.0511149398322335,1.8179967130619428,-0.0115644303979313,0.00523255357101717
2021-05-18,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.0674463361861828,0,0.00760419262129088,0.01064766638286307,0.01039809799686841,424.586154258835,6.0511149398322335,1.8179967130619428,0.0674463361861828,0.00760419262129088
2021-05-19,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,-0.00709324209476836,0,-0.01587389397740308,0.00195450658975239,-0.00930143197268785,424.586154258835,6.0511149398322335,1.8179967130619428,-0.00709324209476836,-0.01587389397740308
2021-05-20,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.0668851864385038,0,0.01575819511312163,0.0047431123414014,-6.051969389517763e-4,424.586154258835,6.0511149398322335,1.8179967130619428,0.0668851864385038,0.01575819511312163
2021-05-21,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.0602540767122606,0,0.01790631362244723,-0.00256301119850912,-3.715937794113652e-4,424.586154258835,6.0511149398322335,1.8179967130619428,0.0602540767122606,0.01790631362244723
2021-05-25,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,-0.0447756232903631,0,-0.00701733337924529,0.0034215154774036,0.00319275104328275,424.586154258835,6.0511149398322335,1.8179967130619428,-0.0447756232903631,-0.00701733337924529
2021-05-26,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,-0.0300487780914114,0,-4.38468688902506e-4,-0.00125007058964682,-0.01294911830726884,424.586154258835,6.0511149398322335,1.8179967130619428,-0.0300487780914114,-4.38468688902506e-4
2021-05-27,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,6.2043772514619e-4,0,0.00711231294719636,-0.00727753936565732,-6.592182442782934e-4,424.586154258835,6.0511149398322335,1.8179967130619428,6.2043772514619e-4,0.00711231294719636
2021-05-28,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.0179562293183846,0,0.01228480845451238,0.00693816431563675,0.00466444785813013,424.586154258835,6.0511149398322335,1.8179967130619428,0.0179562293183846,0.01228480845451238
2021-05-31,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.0121657374546014,0,-0.00579180772734711,0.01074537661841301,-0.00338834870556791,424.586154258835,6.0511149398322335,1.8179967130619428,0.0121657374546014,-0.00579180772734711
2021-06-01,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.0534860062349167,0,0.01250836902381878,0.00168829396603452,0.02571932877804368,424.586154258835,6.0511149398322335,1.8179967130619428,0.0534860062349167,0.01250836902381878
2021-06-02,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,-0.0260380943868778,0,0.00121998493828497,7.084933908688283e-4,0.00278032643331236,424.586154258835,6.0511149398322335,1.8179967130619428,-0.0260380943868778,0.00121998493828497
2021-06-03,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,-0.0216091990711557,0,0.00171279210180196,-0.00865262717398187,0.00442282763631608,424.586154258835,6.0511149398322335,1.8179967130619428,-0.0216091990711557,0.00171279210180196
2021-06-04,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.0220864699981242,-4e-7,0.00800025101952866,-0.0074210967510763,-0.00311447443137201,424.586154258835,6.0511149398322335,1.8179967130619428,0.0220868699981242,0.00800065101952866
2021-06-07,Golden Ocean Group Ltd,BMG396372051,GOGL-US,Industrial Services,Industrials,0.00360086819824912,0,-0.00283165428143832,0.00307049489467402,9.19047178713184e-4,424.586154258835,6.0511149398322335,1.8179967130619428,0.00360086819824912,-0.00283165428143832
