sector,p_date,ret,cum_ret
Consumer Non-Cyclicals,2015-10-15,-0.008018103333333334,0.2240871945565337
Consumer Non-Cyclicals,2015-10-16,-0.01665445,0.2037006955791516
Consumer Non-Cyclicals,2015-10-19,-0.00491598875,0.19778331650131742
Consumer Non-Cyclicals,2015-10-20,0.0149569775,0.2156985346161029
Consumer Non-Cyclicals,2015-10-21,0.01342538125,0.23201975092839056
Consumer Non-Cyclicals,2015-10-22,-0.0047306725,0.22619146897321674
Consumer Non-Cyclicals,2015-10-23,0.0092227125,0.23750028036150939
Consumer Non-Cyclicals,2015-10-26,5.559212500000002e-4,0.23818823306424308
Consumer Non-Cyclicals,2015-10-27,-0.008664515000000001,0.22745993254603447
Consumer Non-Cyclicals,2015-10-28,0.020275112857142855,0.25234682120602625
Consumer Non-Cyclicals,2015-10-29,0.0017081562499999994,0.25448602525583697
Consumer Non-Cyclicals,2015-10-30,0.007785128750000001,0.2642523604775293
Consumer Non-Cyclicals,2015-11-02,0.00421367875,0.26957951378351086
Consumer Non-Cyclicals,2015-11-03,-0.00743131,0.2601448748469364
Consumer Non-Cyclicals,2015-11-04,-6.656162499999998e-4,0.2593061019408842
Consumer Non-Cyclicals,2015-11-05,0.01507555,0.27829083404599886
Consumer Non-Cyclicals,2015-11-06,-0.0156603375,0.2582723681616821
Consumer Non-Cyclicals,2015-11-09,-0.0043923387500000004,0.2527456096809513
Consumer Non-Cyclicals,2015-11-10,0.00123650125,0.2542946311932539
Consumer Non-Cyclicals,2015-11-11,0.00412877125,0.2594733268055538
Consumer Non-Cyclicals,2015-11-12,-0.00116024,0.258012035472861
Consumer Non-Cyclicals,2015-11-13,-0.0042305237499999995,0.25268998567900725
Consumer Non-Cyclicals,2015-11-16,-0.003678145,0.24808241027163191
Consumer Non-Cyclicals,2015-11-17,0.0071668287500000006,0.25702720317193584
Consumer Non-Cyclicals,2015-11-18,-0.00443274375,0.25145512369349543
Consumer Non-Cyclicals,2015-11-19,0.00951870875,0.26336736052962895
Consumer Non-Cyclicals,2015-11-20,0.006650627499999999,0.2717695462401697
Consumer Non-Cyclicals,2015-11-23,-0.00258008,0.2684882790693064
Consumer Non-Cyclicals,2015-11-24,-0.016497276249999998,0.247561677509613
Consumer Non-Cyclicals,2015-11-25,-0.0012344587499999997,0.2460216140806466
Consumer Non-Cyclicals,2015-11-26,0.00473722375,0.2519242972638829
Consumer Non-Cyclicals,2015-11-27,0.012883081250000001,0.2680529397043827
Consumer Non-Cyclicals,2015-11-30,0.02489697375,0.2996236204578131
Consumer Non-Cyclicals,2015-12-01,0.0022730575,0.3025777396754721
Consumer Non-Cyclicals,2015-12-02,0.010071165,0.3156962150170708
Consumer Non-Cyclicals,2015-12-03,-0.00677313375,0.3067848285783914
Consumer Non-Cyclicals,2015-12-04,0.00143734,0.3086631226839003
Consumer Non-Cyclicals,2015-12-07,0.00361837,0.31339835006712624
Consumer Non-Cyclicals,2015-12-08,-0.01316428875,0.29610839494306895
Consumer Non-Cyclicals,2015-12-09,-6.004300000000001e-4,0.29533017257949346
Consumer Non-Cyclicals,2015-12-10,-0.01494020875,0.2759776694009821
Consumer Non-Cyclicals,2015-12-11,-0.0063309325,0.2678995409044973
Consumer Non-Cyclicals,2015-12-14,-0.018409025,0.24455874655849774
Consumer Non-Cyclicals,2015-12-15,0.027762629999999996,0.27911097055246525
Consumer Non-Cyclicals,2015-12-16,-0.00642138,0.27089731294837893
Consumer Non-Cyclicals,2015-12-17,0.01581604125,0.29099787727448456
Consumer Non-Cyclicals,2015-12-18,-0.00840021,0.28015322399582465
Consumer Non-Cyclicals,2015-12-21,0.009251582857142858,0.29199666761746057
Consumer Non-Cyclicals,2015-12-22,-0.00314646375,0.28793144693768147
Consumer Non-Cyclicals,2015-12-23,0.0099784,0.30078294208780454
Consumer Non-Cyclicals,2015-12-24,0,0.30078294208780454
Consumer Non-Cyclicals,2015-12-25,0,0.30078294208780454
Consumer Non-Cyclicals,2015-12-28,0.0102290975,0.3140887776287573
Consumer Non-Cyclicals,2015-12-29,0.01263917875,0.33069778058257615
Consumer Non-Cyclicals,2015-12-30,0.011558213749999999,0.34607826996720026
Consumer Non-Cyclicals,2015-12-31,0,0.34607826996720026
Consumer Non-Cyclicals,2016-01-01,0,0.34607826996720026
Consumer Non-Cyclicals,2016-01-04,-0.010299075,0.3322149089089379
Consumer Non-Cyclicals,2016-01-05,-0.013620766250000001,0.31406912103992424
Consumer Non-Cyclicals,2016-01-06,0.0098969675,0.3270744204236098
Consumer Non-Cyclicals,2016-01-07,-0.025653075000000004,0.29303088078590145
Consumer Non-Cyclicals,2016-01-08,0.0028734399999999997,0.29674632743998686
Consumer Non-Cyclicals,2016-01-11,0.007039621249999999,0.3058749304424926
Consumer Non-Cyclicals,2016-01-12,0.01488990875,0.32531928899569396
Consumer Non-Cyclicals,2016-01-13,0.019581902857142855,0.35127156256750536
Consumer Non-Cyclicals,2016-01-14,-0.027312521250000003,0.31436492930035964
Consumer Non-Cyclicals,2016-01-15,-0.0033964412500000003,0.3099007660369304
Consumer Non-Cyclicals,2016-01-18,-0.0210664,0.28230587253928996
Consumer Non-Cyclicals,2016-01-19,0.03053171285714286,0.3214568672346878
Consumer Non-Cyclicals,2016-01-20,-0.0327108125,0.27823093942373656
Consumer Non-Cyclicals,2016-01-21,0.01196745,0.2935281042797431
Consumer Non-Cyclicals,2016-01-22,0.0181904675,0.3170579852209805
Consumer Non-Cyclicals,2016-01-25,0.0062811,0.3253305581319519
Consumer Non-Cyclicals,2016-01-26,0.00588882,0.3331351912292906
Consumer Non-Cyclicals,2016-01-27,-0.0018565112500000002,0.33066021074900265
Consumer Non-Cyclicals,2016-01-28,0.00237793875,0.3338244392272258
Consumer Non-Cyclicals,2016-01-29,0.0186992575,0.35876596587612886
Consumer Non-Cyclicals,2016-02-01,-2.0769125000000006e-4,0.3584837620742185
Consumer Non-Cyclicals,2016-02-02,-0.00776927,0.34792933493604816
Consumer Non-Cyclicals,2016-02-03,-0.00334676875,0.343418127160676
Consumer Non-Cyclicals,2016-02-04,-0.00625046875,0.3350211341386746
Consumer Non-Cyclicals,2016-02-05,0.004705235,0.3413027223047638
Consumer Non-Cyclicals,2016-02-08,-0.039168185714285715,0.2887663281784538
Consumer Non-Cyclicals,2016-02-09,-0.004424697500000001,0.28306392702807837
Consumer Non-Cyclicals,2016-02-10,0.017000471428571428,0.3048766186605498
Consumer Non-Cyclicals,2016-02-11,-0.0214211375,0.2769246771916871
Consumer Non-Cyclicals,2016-02-12,0.011684428571428571,0.2918448123734281
Consumer Non-Cyclicals,2016-02-15,0.02222255875,0.3205529096122792
Consumer Non-Cyclicals,2016-02-16,-0.00882874625,0.3088940830636133
Consumer Non-Cyclicals,2016-02-17,0.021058891666666666,0.33645794176199106
Consumer Non-Cyclicals,2016-02-18,0.015021735714285715,0.35653385975639784
Consumer Non-Cyclicals,2016-02-19,0.004848992857142857,0.3631116827528291
Consumer Non-Cyclicals,2016-02-22,0.017410008749999997,0.386843469076783
Consumer Non-Cyclicals,2016-02-23,-0.0017319362500000002,0.3844415445996132
Consumer Non-Cyclicals,2016-02-24,0.005025185714285714,0.39139862047179896
Consumer Non-Cyclicals,2016-02-25,0.016951264285714286,0.41498458621419476
Consumer Non-Cyclicals,2016-02-26,0.0018350812500000002,0.41758119789739556
Consumer Non-Cyclicals,2016-02-29,-0.0037751425000000006,0.4122296268700123
Consumer Non-Cyclicals,2016-03-01,0.0161664225,0.43506032768501024
Consumer Non-Cyclicals,2016-03-02,-0.028452983333333334,0.3942285800990608
Consumer Non-Cyclicals,2016-03-03,-0.00130755875,0.39240554431965213
Consumer Non-Cyclicals,2016-03-04,0.016787382857142857,0.4157803892845544
Consumer Non-Cyclicals,2016-03-07,-0.007574395,0.4050567093828594
Consumer Non-Cyclicals,2016-03-08,-0.0040206124999999995,0.39940752081390585
Consumer Non-Cyclicals,2016-03-09,0.015727908750000002,0.4214172746053306
Consumer Non-Cyclicals,2016-03-10,0.0044818575,0.4277878642781503
Consumer Non-Cyclicals,2016-03-11,0.020028809999999998,0.45638475613208285
Consumer Non-Cyclicals,2016-03-14,0.014914235,0.4781056206354546
Consumer Non-Cyclicals,2016-03-15,0.0022551512500000002,0.48143897237346245
Consumer Non-Cyclicals,2016-03-16,0.00455064,0.48818046781870406
Consumer Non-Cyclicals,2016-03-17,0.0032776974999999997,0.4930582732176221
Consumer Non-Cyclicals,2016-03-18,0.0013582228571428572,0.4950861790913528
Consumer Non-Cyclicals,2016-03-21,0.006435065,0.5047071558344072
Consumer Non-Cyclicals,2016-03-22,0.00689075,0.515075716668473
Consumer Non-Cyclicals,2016-03-23,0.01570434,0.5388689808487785
Consumer Non-Cyclicals,2016-03-24,0,0.5388689808487785
Consumer Non-Cyclicals,2016-03-25,0,0.5388689808487785
Consumer Non-Cyclicals,2016-03-28,0,0.5388689808487785
Consumer Non-Cyclicals,2016-03-29,-0.00684632,0.5283333913678141
Consumer Non-Cyclicals,2016-03-30,0.0032351975,0.5332778517347336
Consumer Non-Cyclicals,2016-03-31,-0.01285255375,0.5135713157316284
Consumer Non-Cyclicals,2016-04-01,-0.00593074,0.5045947177865662
Consumer Non-Cyclicals,2016-04-04,0.00246369,0.5083015727468296
Consumer Non-Cyclicals,2016-04-05,0.00200561125,0.5113266393495233
Consumer Non-Cyclicals,2016-04-06,0.015267005,0.5344000707091059
Consumer Non-Cyclicals,2016-04-07,-0.013556335000000001,0.5135992293265497
Consumer Non-Cyclicals,2016-04-08,8.756937499999998e-4,0.5149246787116757
Consumer Non-Cyclicals,2016-04-11,-0.0037876662499999997,0.5091866496348274
Consumer Non-Cyclicals,2016-04-12,-0.00154544,0.5068542922190158
Consumer Non-Cyclicals,2016-04-13,8.881342857142857e-4,0.5081925811795112
Consumer Non-Cyclicals,2016-04-14,-0.003525962857142857,0.5028747501568538
Consumer Non-Cyclicals,2016-04-15,-0.01091645625,0.4864686836975367
Consumer Non-Cyclicals,2016-04-18,0.005168881249999999,0.4941520638054131
Consumer Non-Cyclicals,2016-04-19,-0.00237954,0.49059666920350553
Consumer Non-Cyclicals,2016-04-20,-0.008506126250000001,0.477917465747431
Consumer Non-Cyclicals,2016-04-21,-0.027517674285714288,0.437248614303825
Consumer Non-Cyclicals,2016-04-22,0.00432496375,0.4434646624604268
Consumer Non-Cyclicals,2016-04-25,-7.8115625e-4,0.4423370910176916
Consumer Non-Cyclicals,2016-04-26,0.00477876375,0.4492296792235275
Consumer Non-Cyclicals,2016-04-27,0.00894686,0.4621957342713854
Consumer Non-Cyclicals,2016-04-28,-2.579112500000001e-4,0.46181861754181486
Consumer Non-Cyclicals,2016-04-29,0.004982041428571429,0.46910145845546536
Consumer Non-Cyclicals,2016-05-02,0.0027073775,0.47307887068930476
Consumer Non-Cyclicals,2016-05-03,-4.4773499999999994e-4,0.47241932172113676
Consumer Non-Cyclicals,2016-05-04,0.014480222499999999,0.49374028111295787
Consumer Non-Cyclicals,2016-05-05,0,0.49374028111295787
Consumer Non-Cyclicals,2016-05-06,0.011585287500000001,0.5110456917199824
Consumer Non-Cyclicals,2016-05-09,0.0158097,0.5349348707923676
Consumer Non-Cyclicals,2016-05-10,-0.0018137737499999995,0.5321508462157647
Consumer Non-Cyclicals,2016-05-11,0.007860634285714286,0.5441945236884147
Consumer Non-Cyclicals,2016-05-12,0.00209293875,0.5474264282445798
Consumer Non-Cyclicals,2016-05-13,0.008866542857142857,0.5611467509888859
Consumer Non-Cyclicals,2016-05-16,0,0.5611467509888859
Consumer Non-Cyclicals,2016-05-17,0,0.5611467509888859
Consumer Non-Cyclicals,2016-05-18,-0.012735245,0.5412651646340885
Consumer Non-Cyclicals,2016-05-19,-0.00326987625,0.5362254182772992
Consumer Non-Cyclicals,2016-05-20,0.0251976375,0.5749346694853363
